,ad_id,ad_type,advertiser_id,advertiser_name,public_ids_list,date_range_start,date_range_end,num_of_days,impressions,spend_usd,first_served_timestamp,last_served_timestamp,age_targeting,gender_targeting,spend_range_min_usd,spend_range_max_usd,ad_url
3639,CR24542886238355456,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,1k-50k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR24542886238355456
3640,CR52059539112984576,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,≤ 100,2019-12-16 23:30:00+00:00,2020-01-12 03:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR52059539112984576
3641,CR152776728362614784,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-12 05:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR152776728362614784
3642,CR62773730169847808,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR62773730169847808
3643,CR256372713931669504,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 12:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR256372713931669504
3644,CR175854721515388928,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 23:15:00+00:00,2020-01-12 02:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR175854721515388928
3645,CR381805000428355584,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,24,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR381805000428355584
3646,CR17118983727611904,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR17118983727611904
3647,CR227064131981672448,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,25,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR227064131981672448
3648,CR405448898472050688,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,1k-50k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR405448898472050688
3649,CR92378355625623552,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,25,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR92378355625623552
3650,CR313054737366777856,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,19,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR313054737366777856
3651,CR34394510423228416,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-10,19,≤ 10k,≤ 100,2019-12-17 05:00:00+00:00,2020-01-10 15:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR34394510423228416
3652,CR204968346309885952,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR204968346309885952
3653,CR555193586082119680,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 23:15:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR555193586082119680
3654,CR47274464508903424,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-12 00:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR47274464508903424
3655,CR96319005299572736,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 23:15:00+00:00,2020-01-12 03:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR96319005299572736
3656,CR307882634669719552,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,25,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 23:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR307882634669719552
3657,CR44703531445256192,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR44703531445256192
3658,CR189944619427954688,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 12:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR189944619427954688
3659,CR51142271537512448,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR51142271537512448
3660,CR472826971022163968,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 23:15:00+00:00,2020-01-12 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR472826971022163968
3661,CR224911013336580096,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 23:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR224911013336580096
3662,CR479124973626064896,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 12:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR479124973626064896
3663,CR265837310023565312,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,23,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR265837310023565312
3664,CR83371156370882560,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,24,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR83371156370882560
3665,CR223721616633233408,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-13 12:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR223721616633233408
3666,CR439718476886573056,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR439718476886573056
3667,CR187376160265469952,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-09,20,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-09 17:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR187376160265469952
3668,CR194274771096043520,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR194274771096043520
3669,CR272665552109961216,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-12,27,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-13 05:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR272665552109961216
3670,CR24984133998477312,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,≤ 100,2019-12-17 00:15:00+00:00,2020-01-12 02:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR24984133998477312
3671,CR67045607721664512,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR67045607721664512
3672,CR210178107280195584,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR210178107280195584
3673,CR268476137930227712,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,25,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR268476137930227712
3674,CR420434142447009792,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-15,2019-12-31,6,≤ 10k,≤ 100,2019-12-15 13:30:00+00:00,2019-12-31 14:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR420434142447009792
3675,CR370282393447170048,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-15,2020-01-29,5,≤ 10k,≤ 100,2019-12-16 06:30:00+00:00,2020-01-29 19:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR370282393447170048
3676,CR111128327414087680,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-14,2019-12-31,5,≤ 10k,≤ 100,2019-12-14 15:00:00+00:00,2019-12-31 22:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR111128327414087680
3677,CR516301660784427008,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-14,2019-12-23,3,≤ 10k,≤ 100,2019-12-14 13:45:00+00:00,2019-12-24 03:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR516301660784427008
3678,CR443239387996618752,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-13,31,10k-100k,1k-50k,2019-12-13 23:15:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR443239387996618752
3679,CR311579467640209408,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-12,29,≤ 10k,≤ 100,2019-12-14 00:00:00+00:00,2020-01-12 23:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR311579467640209408
3680,CR300672312292671488,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-13,31,≤ 10k,100-1k,2019-12-13 23:15:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR300672312292671488
3681,CR463822245668585472,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-13,31,≤ 10k,100-1k,2019-12-13 23:30:00+00:00,2020-01-13 13:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR463822245668585472
3682,CR394468075845451776,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-13,31,≤ 10k,100-1k,2019-12-13 23:15:00+00:00,2020-01-13 13:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR394468075845451776
3683,CR283854182434209792,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-13,31,≤ 10k,100-1k,2019-12-13 23:15:00+00:00,2020-01-13 12:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR283854182434209792
3684,CR375826131074416640,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-11,29,≤ 10k,≤ 100,2019-12-13 23:30:00+00:00,2020-01-11 21:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR375826131074416640
3685,CR502100368600072192,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-13,31,≤ 10k,100-1k,2019-12-13 23:15:00+00:00,2020-01-13 13:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR502100368600072192
3686,CR242330850933342208,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-12,29,≤ 10k,≤ 100,2019-12-13 23:30:00+00:00,2020-01-12 23:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR242330850933342208
3687,CR60714894646837248,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-13,31,≤ 10k,1k-50k,2019-12-13 23:15:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR60714894646837248
3688,CR359424441244975104,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-13,31,≤ 10k,100-1k,2019-12-13 23:15:00+00:00,2020-01-13 09:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR359424441244975104
3689,CR289829753253265408,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-12,30,≤ 10k,≤ 100,2019-12-13 23:30:00+00:00,2020-01-12 23:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR289829753253265408
3690,CR154756948804239360,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-12,25,≤ 10k,≤ 100,2019-12-13 23:30:00+00:00,2020-01-12 23:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR154756948804239360
3691,CR154281959781040128,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-13,31,≤ 10k,100-1k,2019-12-13 23:15:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR154281959781040128
3692,CR139522940323495936,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-13,2020-01-14,4,≤ 10k,≤ 100,2019-12-14 01:45:00+00:00,2020-01-14 11:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR139522940323495936
3693,CR128826066574770176,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-13,2020-01-13,31,≤ 10k,≤ 100,2019-12-13 23:30:00+00:00,2020-01-13 13:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR128826066574770176
